system:index,LST_Celsius,data,.geo
2011_02_12,28.412494719515266,2011-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_17,26.424651971704403,2011-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_18,25.670083813514974,2011-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_19,28.074942535545063,2011-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_22,24.231404601659126,2011-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_23,25.336446365022905,2011-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_24,27.063597434007207,2011-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_26,25.437764976958537,2011-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_02,27.365158803863324,2011-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_03,25.10920641471615,2011-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_05,25.236282583723614,2011-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_06,24.545232421698746,2011-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_07,27.559208947965676,2011-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_09,26.538694447310665,2011-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_12,27.35331883756058,2011-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_14,24.26228640192542,2011-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_16,25.968062538975524,2011-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_17,29.14069761564808,2011-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_18,31.268954776917205,2011-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_19,26.639719844151735,2011-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_20,31.393044186957518,2011-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_03_21,31.941302106367164,2011-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
